debate_id,turn_index,span_index,speaker,start,end,text,reason,reason_form,reason_frame,reason_domain,turn_char_len,turn_word_len,span_char_len,span_word_len,rel_start,rel_end,rel_len
20200929_trump_biden,1216,0,TRUMP,0,22,It's a rigged election,,['non-quantitative fact'],['conspiracy'],['domestic politics'],23,4,22,4,0.0,0.9565217391304348,0.9565217391304348
20200929_trump_biden,1217,0,TRUMP,251,303,at least 1% of the ballots for 2016 were invalidated,,"['quantitative approximate', 'temporal reference']",[],['domestic politics'],381,73,52,10,0.6587926509186351,0.7952755905511811,0.13648293963254593
20200929_trump_biden,1222,0,TRUMP,208,255,mailman selling the ballots. They're being sold,,['non-quantitative fact'],['conspiracy'],['domestic politics'],330,58,47,7,0.6303030303030303,0.7727272727272727,0.14242424242424243
20200929_trump_biden,1222,1,TRUMP,257,287,They're being dumped in rivers,,['non-quantitative fact'],[],[],330,58,30,5,0.7787878787878788,0.8696969696969697,0.09090909090909091
20200929_trump_biden,1223,0,BIDEN,13,41,there is no evidence of that,,['non-quantitative fact'],['epistemic'],[],46,10,28,6,0.2826086956521739,0.8913043478260869,0.6086956521739131
20200929_trump_biden,1225,0,BIDEN,0,28,There is no evidence of that,,['non-quantitative fact'],['epistemic'],[],33,8,28,6,0.0,0.8484848484848485,0.8484848484848485
20200929_trump_biden,1227,0,BIDEN,0,103,"Five states have had mail-in ballots for the last decade or more. Five, including two Republican states",,['quantitative precise'],[],['domestic politics'],424,80,103,17,0.0,0.2429245283018868,0.2429245283018868
20200929_trump_biden,1227,1,BIDEN,109,187,you don't have to solicit the ballot. It's sent to you. It's sent to your home,,['non-quantitative fact'],[],['domestic politics'],424,80,78,16,0.25707547169811323,0.4410377358490566,0.18396226415094338
20200929_trump_biden,1227,2,BIDEN,234,286,"it has to be a postmark by the time, by election day",,['non-quantitative fact'],[],['domestic politics'],424,80,52,12,0.5518867924528302,0.6745283018867925,0.12264150943396226
20200929_trump_biden,1227,3,BIDEN,288,369,"If it doesn't get in until the seventh, eighth, ninth, it still should be counted",,['non-quantitative fact'],[],[],424,80,81,15,0.6792452830188679,0.8702830188679245,0.19103773584905662
20200929_trump_biden,1232,0,BIDEN,88,167,"when you get a ballot and you fill it out, you're supposed to have an affidavit",,['non-quantitative fact'],[],['domestic politics'],532,100,79,16,0.16541353383458646,0.31390977443609025,0.14849624060150377
20200929_trump_biden,1232,1,BIDEN,327,375,that's sufficient to be able to count the ballot,,['non-quantitative fact'],[],['domestic politics'],532,100,48,9,0.6146616541353384,0.7048872180451128,0.09022556390977443
20200929_trump_biden,1236,0,BIDEN,0,54,Mail service delivers 185 million pieces of mail a day,,['quantitative precise'],[],[],59,12,54,10,0.0,0.9152542372881356,0.9152542372881356
20200929_trump_biden,1239,0,TRUMP,279,330,They were thrown out. They weren't allowed to watch,,['non-quantitative fact'],[],['domestic politics'],510,98,51,9,0.5470588235294118,0.6470588235294118,0.1
20200929_trump_biden,1240,0,TRUMP,39,85,tens of thousands of ballots being manipulated,,['quantitative approximate'],['conspiracy'],['domestic politics'],142,32,46,7,0.2746478873239437,0.5985915492957746,0.323943661971831
20200929_trump_biden,1244,0,TRUMP,0,63,They're not equipped. These people aren't equipped to handle it,,['non-quantitative fact'],[],[],277,48,63,10,0.0,0.22743682310469315,0.22743682310469315
20200929_trump_biden,1244,1,TRUMP,118,276,"they found ballots in a wastepaper basket three days ago, and they all had the name military ballots. There were military. They all had the name Trump on them",,"['non-quantitative fact', 'temporal reference']","['anecdote', 'conspiracy']","['domestic politics', 'defense/military']",277,48,158,29,0.4259927797833935,0.9963898916967509,0.5703971119133574
20200929_trump_biden,1246,0,BIDEN,68,144,Some of these ballots in some states can't even be opened until election day,,['quantitative vague'],[],['domestic politics'],590,108,76,14,0.1152542372881356,0.2440677966101695,0.1288135593220339
20200929_trump_biden,1246,1,BIDEN,247,312,they've been voting by ballots for since the end of the Civil War,,"['non-quantitative fact', 'temporal reference']",[],['domestic politics'],590,108,65,13,0.4186440677966102,0.5288135593220339,0.11016949152542373
20200929_trump_biden,1246,2,BIDEN,503,544,there is fraud related to mail-in ballots,,['non-quantitative fact'],['conspiracy'],['domestic politics'],590,108,41,7,0.8525423728813559,0.9220338983050848,0.06949152542372881
20240910_trump_harris,1257,0,HARRIS,390,432,"we have a, a shortage of homes and housing",,['non-quantitative fact'],[],['housing'],1767,331,42,9,0.22071307300509338,0.24448217317487267,0.023769100169779286
20240910_trump_harris,1257,1,HARRIS,438,474,the cost of housing is too expensive,,['non-quantitative fact'],[],['housing'],1767,331,36,7,0.24787775891341257,0.26825127334465193,0.02037351443123939
20240910_trump_harris,1257,2,HARRIS,632,703,which is the largest child tax credit that we have given in a long time,,['ranking'],[],['economy'],1767,331,71,15,0.3576683644595359,0.3978494623655914,0.04018109790605546
20240910_trump_harris,1257,3,HARRIS,1204,1314,"his plan is to do what he has done before, which is to provide a tax cut for billionaires and big corporations",,['non-quantitative fact'],"['behavioral attribution', 'stance']",['economy'],1767,331,110,22,0.6813808715336729,0.7436332767402377,0.0622524052065648
20240910_trump_harris,1257,4,HARRIS,1316,1369,which will result in $5 trillion to America's deficit,,['quantitative precise'],[],['economy'],1767,331,53,9,0.7447651386530844,0.7747594793435201,0.029994340690435765
20240910_trump_harris,1257,5,HARRIS,1427,1469,which would be a 20% tax on everyday goods,,['quantitative precise'],[],['economy'],1767,331,42,9,0.8075834748160724,0.8313525749858517,0.023769100169779286
20240910_trump_harris,1257,6,HARRIS,1544,1637,"Trump's sales tax would actually result for middle-class families in about $4,000 more a year",,['forecast'],[],['economy'],1767,331,93,15,0.8737973967176005,0.9264289756649688,0.05263157894736842
20240910_trump_harris,1258,0,TRUMP,14,33,I have no sales tax,,['non-quantitative fact'],['stance'],['economy'],1969,351,19,5,0.007110208227526663,0.01675977653631285,0.009649568308786187
20240910_trump_harris,1258,1,TRUMP,277,344,"I took in billions and billions of dollars, as you know, from China",,['quantitative approximate'],[],['international relations'],1969,351,67,13,0.14068054850177755,0.17470797359065515,0.0340274250888776
20240910_trump_harris,1258,2,TRUMP,492,557,They're taking in billions of dollars from China and other places,,['quantitative approximate'],[],['international relations'],1969,351,65,11,0.24987303199593702,0.28288471305231083,0.033011681056373796
20240910_trump_harris,1258,3,TRUMP,625,643,I had no inflation,,['non-quantitative fact'],[],['economy'],1969,351,18,4,0.3174200101574403,0.3265617064499746,0.009141696292534281
20240910_trump_harris,1258,4,TRUMP,845,878,the worst in our nation's history,,['ranking'],[],[],1969,351,33,6,0.4291518537328593,0.4459116302691722,0.01675977653631285
20240910_trump_harris,1258,5,TRUMP,880,894,We were at 21%,,['quantitative precise'],[],[],1969,351,14,4,0.44692737430167595,0.4540375825292026,0.007110208227526663
20240910_trump_harris,1258,6,TRUMP,930,1008,"many things are 50, 60, 70, and 80% higher than they were just a few years ago",,['trend/change'],[],['economy'],1969,351,78,17,0.4723209751142712,0.5119349923819198,0.03961401726764855
20240910_trump_harris,1258,7,TRUMP,1106,1225,"we have millions of people pouring into our country from prisons and jails, from mental institutions and insane asylums",,['quantitative approximate'],[],['immigration'],1969,351,119,19,0.5617064499746064,0.622143219908583,0.06043676993397664
20240910_trump_harris,1258,8,TRUMP,1253,1351,they're taking jobs that are occupied right now by African Americans and Hispanics and also unions,,['non-quantitative fact'],[],['ethnicity/race'],1969,351,98,16,0.6363636363636364,0.686135093956323,0.04977145759268664
20240910_trump_harris,1258,9,TRUMP,1555,1585,They are taking over the towns,,['non-quantitative fact'],[],[],1969,351,30,6,0.7897409852717115,0.8049771457592687,0.015236160487557136
20240910_trump_harris,1258,10,TRUMP,1618,1644,They're going in violently,,['non-quantitative fact'],[],['crime'],1969,351,26,4,0.8217369222955815,0.834941594718131,0.013204672422549517
20240910_trump_harris,1258,11,TRUMP,1763,1806,They're at the highest level of criminality,,['ranking'],[],['crime'],1969,351,43,7,0.8953783646521076,0.9172168613509396,0.021838496698831894
20240910_trump_harris,1259,0,HARRIS,67,137,Donald Trump left us the worst unemployment since the Great Depression,,['ranking'],['behavioral attribution'],['economy'],1017,183,70,11,0.06588003933136677,0.13470993117010815,0.0688298918387414
20240910_trump_harris,1259,1,HARRIS,139,205,Donald Trump left us the worst public health epidemic in a century,,['ranking'],['behavioral attribution'],['health/medicine'],1017,183,66,12,0.13667649950835792,0.2015732546705998,0.06489675516224189
20240910_trump_harris,1259,2,HARRIS,207,281,Donald Trump left us the worst attack on our democracy since the Civil War,,['non-quantitative fact'],['behavioral attribution'],['domestic politics'],1017,183,74,14,0.20353982300884957,0.27630285152409045,0.0727630285152409
20240910_trump_harris,1259,3,HARRIS,651,775,a detailed and dangerous plan called Project 2025 that the former president intends on implementing if he were elected again,,['non-quantitative fact'],['stance'],['domestic politics'],1017,183,124,20,0.640117994100295,0.7620452310717798,0.12192723697148476
20240910_trump_harris,1260,0,TRUMP,83,121,I have nothing to do with Project 2025,,['non-quantitative fact'],['behavioral attribution'],['domestic politics'],1370,256,38,8,0.060583941605839416,0.08832116788321168,0.027737226277372264
20240910_trump_harris,1260,1,TRUMP,602,678,not since 1917 where 100 million people died has there been anything like it,,"['quantitative precise', 'comparison', 'temporal reference']",[],['health/medicine'],1370,256,76,14,0.4394160583941606,0.4948905109489051,0.05547445255474453
20240910_trump_harris,1260,2,TRUMP,759,848,the economy and where the stock market was higher than it was before the pandemic came in,,['trend/change'],[],"['economy', 'health/medicine']",1370,256,89,17,0.554014598540146,0.618978102189781,0.06496350364963503
20240910_trump_harris,1260,3,TRUMP,887,927,We made ventilators for the entire world,,['non-quantitative fact'],['behavioral attribution'],['health/medicine'],1370,256,40,7,0.6474452554744525,0.6766423357664234,0.029197080291970802
20240910_trump_harris,1260,4,TRUMP,1167,1211,the only jobs they got were bounce-back jobs,,['non-quantitative fact'],[],['economy'],1370,256,44,8,0.8518248175182481,0.8839416058394161,0.032116788321167884
20240910_trump_harris,1260,5,TRUMP,1297,1328,I was the one that created them,,['non-quantitative fact'],['behavioral attribution'],[],1370,256,31,7,0.9467153284671533,0.9693430656934306,0.022627737226277374
20240910_trump_harris,1261,0,HARRIS,78,126,it's all about tax breaks for the richest people,,['non-quantitative fact'],[],['economy'],907,163,48,9,0.08599779492833518,0.13891951488423374,0.05292171995589857
20240910_trump_harris,1261,1,HARRIS,303,387,What Goldman Sachs has said is that Donald Trump's plan would make the economy worse,,['non-quantitative fact'],['speech attribution'],['economy'],907,163,84,15,0.3340683572216097,0.42668136714443217,0.0926130099228225
20240910_trump_harris,1261,2,HARRIS,424,514,What the Wharton School has said is Donald Trump's plan would actually explode the deficit,,['non-quantitative fact'],['speech attribution'],['economy'],907,163,90,15,0.46747519294377066,0.5667034178610805,0.09922822491730982
20240910_trump_harris,1261,3,HARRIS,516,673,"Sixteen Nobel laureates have described his economic plan as something that would increase inflation and, by the middle of next year, would invite a recession",,['quantitative precise'],['speech attribution'],['economy'],907,163,157,25,0.5689084895259096,0.7420066152149944,0.1730981256890849
20240910_trump_harris,1262,0,TRUMP,467,490,She copied Biden's plan,,['non-quantitative fact'],"['behavioral attribution', 'stance']",['domestic politics'],675,131,23,4,0.6918518518518518,0.725925925925926,0.034074074074074076
20240910_trump_harris,1262,1,TRUMP,496,520,it's like four sentences,,['quantitative approximate'],[],[],675,131,24,4,0.7348148148148148,0.7703703703703704,0.035555555555555556
20240910_trump_harris,1263,0,TRUMP,210,289,China was paying us hundreds of billions of dollars and so were other countries,,['quantitative approximate'],[],['international relations'],1041,188,79,14,0.2017291066282421,0.27761767531219983,0.07588856868395773
20240910_trump_harris,1263,1,TRUMP,557,575,I had no inflation,,['non-quantitative fact'],[],['economy'],1041,188,18,4,0.5350624399615754,0.5523535062439962,0.01729106628242075
20240910_trump_harris,1263,2,TRUMP,601,670,"they had the highest inflation, perhaps in the history of our country",,['ranking'],[],['economy'],1041,188,69,12,0.5773294908741594,0.643611911623439,0.06628242074927954
20240910_trump_harris,1263,3,TRUMP,953,1040,80 and 85 and even 90% that the Trump economy was great that their economy was terrible,,['quantitative approximate'],[],['economy'],1041,188,87,17,0.9154658981748319,0.9990393852065321,0.08357348703170028
20240910_trump_harris,1264,0,HARRIS,26,140,"the Trump administration resulted in a trade deficit, one of the highest we've ever seen in the history of America",,"['non-quantitative fact', 'ranking', 'causation']",[],['economy'],1172,204,114,20,0.02218430034129693,0.11945392491467577,0.09726962457337884
20240910_trump_harris,1264,1,HARRIS,142,163,He invited trade wars,,['non-quantitative fact'],['behavioral attribution'],['international relations'],1172,204,21,4,0.12116040955631399,0.13907849829351535,0.017918088737201365
20240910_trump_harris,1264,2,HARRIS,233,358,under Donald Trump's presidency he ended up selling American chips to China to help them improve and modernize their military,,['non-quantitative fact'],['behavioral attribution'],"['international relations', 'defense/military', 'technology']",1172,204,125,20,0.19880546075085323,0.3054607508532423,0.10665529010238908
20240910_trump_harris,1264,3,HARRIS,937,998,he actually thanked President Xi for what he did during COVID,,['non-quantitative fact'],['speech attribution'],"['health/medicine', 'international relations']",1172,204,61,11,0.7994880546075085,0.8515358361774744,0.05204778156996587
20240910_trump_harris,1264,4,HARRIS,1008,1063,"his tweet. ""Thank you, President Xi,"" exclamation point",,['non-quantitative fact'],['speech attribution'],['international relations'],1172,204,55,8,0.8600682593856656,0.9069965870307167,0.04692832764505119
20240910_trump_harris,1264,5,HARRIS,1083,1171,Xi was responsible for lacking and not giving us transparency about the origins of COVID,,['non-quantitative fact'],"['behavioral attribution', 'conspiracy']",['health/medicine'],1172,204,88,15,0.924061433447099,0.9991467576791809,0.07508532423208192
20240910_trump_harris,1265,0,TRUMP,14,49,they bought their chips from Taiwan,,['non-quantitative fact'],['behavioral attribution'],"['international relations', 'technology']",1329,242,35,6,0.010534236267870579,0.03686982693754703,0.02633559066967645
20240910_trump_harris,1265,1,TRUMP,51,79,We hardly make chips anymore,,['non-quantitative fact'],[],['technology'],1329,242,28,5,0.03837471783295711,0.059443190368698266,0.021068472535741158
20240910_trump_harris,1265,2,TRUMP,470,485,She's a Marxist,,['non-quantitative fact'],['stance'],[],1329,242,15,3,0.35364936042136946,0.3649360421369451,0.011286681715575621
20240910_trump_harris,1265,3,TRUMP,503,518,she's a Marxist,,['non-quantitative fact'],['stance'],[],1329,242,15,3,0.3784800601956358,0.3897667419112114,0.011286681715575621
20240910_trump_harris,1265,4,TRUMP,520,565,Her father's a Marxist professor in economics,,['non-quantitative fact'],['stance'],['personal life'],1329,242,45,7,0.3912716328066215,0.4251316779533484,0.033860045146726865
20240910_trump_harris,1265,5,TRUMP,664,811,"these millions and millions of people that are pouring into our country monthly where it's, I believe 21 million people, not the 15 that people say",,['quantitative precise'],[],['immigration'],1329,242,147,26,0.4996237772761475,0.6102332580887886,0.11060948081264109
20240910_trump_harris,1265,6,TRUMP,955,1018,They're criminals. Many of these people coming in are criminals,,['quantitative vague'],[],"['immigration', 'crime']",1329,242,63,10,0.7185854025583145,0.7659894657637322,0.04740406320541761
20240910_trump_harris,1266,0,TRUMP,74,124,"the vote is, they have abortion in the ninth month",,['non-quantitative fact'],[],['abortion'],2091,377,50,10,0.03538976566236251,0.05930176948828312,0.02391200382592061
20240910_trump_harris,1266,1,TRUMP,314,387,He said the baby will be born and we will decide what to do with the baby,,['non-quantitative fact'],['speech attribution'],['abortion'],2091,377,73,17,0.15016738402678145,0.18507890961262555,0.034911525585844094
20240910_trump_harris,1266,2,TRUMP,674,752,her vice presidential pick says abortion in the ninth month is absolutely fine,,['non-quantitative fact'],['speech attribution'],['abortion'],2091,377,78,13,0.32233381157340985,0.359636537541846,0.03730272596843615
20240910_trump_harris,1266,3,TRUMP,754,859,"He also says execution after birth, it's execution, no longer abortion, because the baby is born, is okay",,['non-quantitative fact'],['speech attribution'],['abortion'],2091,377,105,18,0.36059301769488283,0.41080822572931613,0.05021520803443329
20240910_trump_harris,1266,4,TRUMP,1214,1236,Ronald Reagan did also,,['non-quantitative fact'],[],[],2091,377,22,4,0.5805834528933524,0.5911047345767575,0.010521281683405069
20240910_trump_harris,1266,5,TRUMP,1238,1275,Eighty-five percent of Republicans do,,['quantitative precise'],[],['domestic politics'],2091,377,37,5,0.5920612147297943,0.6097560975609756,0.017694882831181254
20240910_trump_harris,1266,6,TRUMP,1479,1644,"Every legal scholar, every Democrat, every Republican, liberal, conservative, they all wanted this issue to be brought back to the states where the people could vote",,['non-quantitative fact'],['stance'],['domestic politics'],2091,377,165,26,0.7073170731707317,0.7862266857962698,0.07890961262553801
20240910_trump_harris,1267,0,HARRIS,132,278,Donald Trump hand-selected three members of the United States Supreme Court with the intention that they would undo the protections of Roe v. Wade,,['non-quantitative fact'],['behavioral attribution'],"['domestic politics', 'abortion']",1968,353,146,24,0.06707317073170732,0.14126016260162602,0.0741869918699187
20240910_trump_harris,1267,1,HARRIS,325,440,in over 20 states there are Trump abortion bans which make it criminal for a doctor or nurse to provide health care,,['quantitative approximate'],[],"['health/medicine', 'crime', 'abortion']",1968,353,115,22,0.16514227642276422,0.22357723577235772,0.058434959349593495
20240910_trump_harris,1267,2,HARRIS,442,482,In one state it provides prison for life,,['quantitative precise'],[],['crime'],1968,353,40,8,0.22459349593495934,0.24491869918699186,0.02032520325203252
20240910_trump_harris,1267,3,HARRIS,484,551,Trump abortion bans that make no exception even for rape and incest,,['non-quantitative fact'],[],"['crime', 'abortion']",1968,353,67,12,0.2459349593495935,0.27997967479674796,0.03404471544715447
20240910_trump_harris,1267,4,HARRIS,1008,1196,"Pregnant women who want to carry a pregnancy to term suffering from a miscarriage, being denied care in an emergency room because the health care providers are afraid they might go to jail",,['non-quantitative fact'],['anecdote'],"['health/medicine', 'crime', 'abortion']",1968,353,188,33,0.5121951219512195,0.6077235772357723,0.09552845528455285
20240910_trump_harris,1267,5,HARRIS,1301,1381,A 12 or 13-year-old survivor of incest being forced to carry a pregnancy to term,,['non-quantitative fact'],['anecdote'],"['crime', 'abortion']",1968,353,80,15,0.6610772357723578,0.7017276422764228,0.04065040650406504
20240910_trump_harris,1267,6,HARRIS,1589,1664,"if Donald Trump were to be re-elected, he will sign a national abortion ban",,['non-quantitative fact'],['stance'],"['domestic politics', 'abortion']",1968,353,75,14,0.8074186991869918,0.8455284552845529,0.038109756097560975
20240910_trump_harris,1267,7,HARRIS,1678,1804,"in his Project 2025 there would be a national abortion--a monitor that would be monitoring your pregnancies, your miscarriages",,['non-quantitative fact'],['stance'],"['domestic politics', 'abortion']",1968,353,126,19,0.8526422764227642,0.9166666666666666,0.06402439024390244
20240910_trump_harris,1268,0,TRUMP,40,61,I'm not signing a ban,,['non-quantitative fact'],['stance'],[],677,127,21,5,0.059084194977843424,0.09010339734121123,0.0310192023633678
20240910_trump_harris,1268,1,TRUMP,144,254,"Democrats, Republicans and everybody else and every legal scholar wanted it to be brought back into the states",,['non-quantitative fact'],['stance'],['domestic politics'],677,127,110,18,0.21270310192023634,0.37518463810930575,0.16248153618906944
20240910_trump_harris,1268,2,TRUMP,563,595,I'm not in favor of abortion ban,,['non-quantitative fact'],['stance'],['abortion'],677,127,32,7,0.8316100443131462,0.8788774002954209,0.047267355982274745
20240910_trump_harris,1269,0,TRUMP,391,485,they said they're gonna get student loans terminated and it ended up being a total catastrophe,,['non-quantitative fact'],['speech attribution'],['education'],1106,202,94,16,0.3535262206148282,0.4385171790235081,0.08499095840867993
20240910_trump_harris,1269,1,TRUMP,902,976,the millions and millions of people that hadda pay off their student loans,,['quantitative approximate'],[],['education'],1106,202,74,13,0.8155515370705244,0.8824593128390597,0.06690777576853527
20240910_trump_harris,1270,0,TRUMP,292,344,they didn't even come close to getting student loans,,['non-quantitative fact'],[],['education'],815,152,52,9,0.35828220858895704,0.42208588957055215,0.0638036809815951
20240910_trump_harris,1270,1,TRUMP,346,398,They didn't even come close to getting student loans,,['non-quantitative fact'],[],['education'],815,152,52,9,0.4245398773006135,0.4883435582822086,0.0638036809815951
20240910_trump_harris,1271,0,HARRIS,0,63,I absolutely support reinstating the protections of Roe v. Wade,,['non-quantitative fact'],['stance'],['abortion'],1039,185,63,10,0.0,0.06063522617901829,0.06063522617901829
20240910_trump_harris,1271,1,HARRIS,95,190,"nowhere in America is a woman carrying a pregnancy to term and, and, and asking for an abortion",,['non-quantitative fact'],[],['abortion'],1039,185,95,18,0.09143407122232916,0.18286814244465832,0.09143407122232916
20240910_trump_harris,1271,2,HARRIS,330,417,"Couples who pray and, and, and dream of having a family are being denied IVF treatments",,['non-quantitative fact'],[],['health/medicine'],1039,185,87,16,0.3176130895091434,0.4013474494706448,0.08373435996150144
20240910_trump_harris,1271,3,HARRIS,802,891,the majority of Americans believe in a woman's right to make decisions about her own body,,['quantitative approximate'],['stance'],['abortion'],1039,185,89,16,0.7718960538979788,0.8575553416746872,0.08565928777670838
20240910_trump_harris,1272,0,TRUMP,61,88,I have been a leader on IVF,,['non-quantitative fact'],['stance'],['health/medicine'],529,98,27,7,0.11531190926275993,0.166351606805293,0.05103969754253308
20240910_trump_harris,1272,1,TRUMP,113,142,The IVF--I have been a leader,,['non-quantitative fact'],['stance'],['health/medicine'],529,98,29,6,0.21361058601134217,0.2684310018903592,0.054820415879017016
20240910_trump_harris,1272,2,TRUMP,153,298,"when they got a very negative decision on IVF from the Alabama courts, I saw the people of Alabama and the legislature two days later voted it in",,['non-quantitative fact'],['behavioral attribution'],"['health/medicine', 'domestic politics']",529,98,145,28,0.2892249527410208,0.5633270321361059,0.2741020793950851
20240910_trump_harris,1272,3,TRUMP,300,324,I've been a leader on it,,['non-quantitative fact'],['stance'],[],529,98,24,6,0.5671077504725898,0.6124763705103969,0.045368620037807186
20240910_trump_harris,1272,4,TRUMP,370,412,"I have been a leader on fertilization, IVF",,['non-quantitative fact'],['stance'],['health/medicine'],529,98,42,8,0.6994328922495274,0.77882797731569,0.07939508506616257
20240910_trump_harris,1278,0,TRUMP,0,78,"You could do abortions in the seventh month, the eighth month, the ninth month",,['non-quantitative fact'],[],['abortion'],80,14,78,14,0.0,0.975,0.975
20240910_trump_harris,1280,0,TRUMP,82,188,The governor of Virginia said we put the baby aside and then we determine what we want to do with the baby,,['non-quantitative fact'],['speech attribution'],['abortion'],189,35,106,22,0.43386243386243384,0.9947089947089947,0.5608465608465608
20240910_trump_harris,1281,0,HARRIS,3,145,"I'm the only person on this stage who has prosecuted transnational criminal organizations for the trafficking of guns, drugs, and human beings",,['non-quantitative fact'],['behavioral attribution'],"['crime', 'justice']",2190,390,142,22,0.0013698630136986301,0.06621004566210045,0.06484018264840183
20240910_trump_harris,1281,1,HARRIS,167,325,"the United States Congress, including some of the most conservative members of the United States Senate, came up with a border security bill which I supported",,['non-quantitative fact'],['stance'],"['domestic politics', 'immigration']",2190,390,158,26,0.07625570776255708,0.14840182648401826,0.07214611872146119
20240910_trump_harris,1281,2,HARRIS,331,404,that bill would have put fifteen hundred more border agents on the border,,"['quantitative precise', 'forecast']",[],['immigration'],2190,390,73,13,0.15114155251141553,0.18447488584474886,0.03333333333333333
20240910_trump_harris,1281,3,HARRIS,413,465,those folks who are workin' there right now overtime,,['non-quantitative fact'],[],[],2190,390,52,9,0.18858447488584476,0.21232876712328766,0.023744292237442923
20240910_trump_harris,1281,4,HARRIS,701,850,"That bill would have put more resources to allow us to prosecute transnational criminal organizations for trafficking in guns, drugs and human beings",,"['non-quantitative fact', 'forecast']",[],"['crime', 'justice']",2190,390,149,23,0.32009132420091324,0.3881278538812785,0.06803652968036529
20240910_trump_harris,1281,5,HARRIS,893,980,"Donald Trump got on the phone, called up some folks in Congress, and said kill the bill",,['non-quantitative fact'],['conspiracy'],['domestic politics'],2190,390,87,17,0.4077625570776256,0.4474885844748858,0.03972602739726028
20240910_trump_harris,1281,6,HARRIS,1760,1801,He will talk about windmills cause cancer,,['non-quantitative fact'],['speech attribution'],['health/medicine'],2190,390,41,7,0.8036529680365296,0.8223744292237443,0.01872146118721461
20240910_trump_harris,1283,0,TRUMP,155,202,she's busing 'em in and paying them to be there,,['non-quantitative fact'],"['behavioral attribution', 'conspiracy']",[],1587,286,47,10,0.0976685570258349,0.12728418399495905,0.029615626969124134
20240910_trump_harris,1283,1,TRUMP,685,756,allowing these millions and millions of people to come into our country,,['quantitative approximate'],['behavioral attribution'],['immigration'],1587,286,71,12,0.43163201008191554,0.4763705103969754,0.04473850031505986
20240910_trump_harris,1283,2,TRUMP,982,1142,"In Springfield, they're eating the dogs. The people that came in. They're eating the cats. They're eating--they're eating the pets of the people that live there",,['non-quantitative fact'],[],"['immigration', 'crime']",1587,286,160,26,0.6187775677378702,0.7195967233774417,0.10081915563957151
20240910_trump_harris,1285,0,TRUMP,31,65,my dog was taken and used for food,,['non-quantitative fact'],['anecdote'],['crime'],145,30,34,8,0.21379310344827587,0.4482758620689655,0.23448275862068965
20240910_trump_harris,1286,0,TRUMP,35,84,their dog was eaten by the people that went there,,['non-quantitative fact'],['anecdote'],"['immigration', 'crime']",85,16,49,10,0.4117647058823529,0.9882352941176471,0.5764705882352941
20240910_trump_harris,1288,0,HARRIS,100,335,"in this election I actually have the endorsement of 200 Republicans who have formally worked with President Bush, Mitt Romney, and John McCain including the endorsement of former Vice President Dick Cheney and Congressmember Liz Cheney",,"['quantitative precise', 'non-quantitative fact']",['stance'],['domestic politics'],951,164,235,36,0.10515247108307045,0.352260778128286,0.24710830704521555
20240910_trump_harris,1288,1,HARRIS,493,607,"His former Chief of Staff, a four-star general, has said he has contempt for the Constitution of the United States",,['non-quantitative fact'],['speech attribution'],['domestic politics'],951,164,114,20,0.5184016824395373,0.6382754994742377,0.11987381703470032
20240910_trump_harris,1288,2,HARRIS,609,680,His former National Security Adviser has said he is dangerous and unfit,,['non-quantitative fact'],['speech attribution'],['domestic politics'],951,164,71,12,0.6403785488958991,0.7150368033648791,0.07465825446898001
20240910_trump_harris,1288,3,HARRIS,682,786,"His former Secretary of Defense has said the nation, the republic would never survive another Trump term",,['non-quantitative fact'],['speech attribution'],['domestic politics'],951,164,104,17,0.7171398527865405,0.8264984227129337,0.10935856992639327
20240910_trump_harris,1289,0,TRUMP,182,209,They never fired one person,,['non-quantitative fact'],['behavioral attribution'],[],1183,221,27,5,0.15384615384615385,0.17666948436179206,0.02282333051563821
20240910_trump_harris,1289,1,TRUMP,211,362,"They didn't fire anybody having to do with Afghanistan and the Taliban and the 13 people who's, who's--were just killed, viciously and violently killed",,"['quantitative precise', 'non-quantitative fact']",['behavioral attribution'],"['war/conflict', 'terrorism']",1183,221,151,24,0.17836010143702452,0.3060016906170752,0.12764158918005072
20240910_trump_harris,1289,2,TRUMP,821,844,they never fire anybody,,['non-quantitative fact'],['behavioral attribution'],[],1183,221,23,4,0.6939983093829247,0.7134404057480981,0.01944209636517329
20240910_trump_harris,1289,3,TRUMP,900,940,They didn't fire any of their economists,,['non-quantitative fact'],['behavioral attribution'],['economy'],1183,221,40,7,0.760777683854607,0.7945900253592562,0.0338123415046492
20240910_trump_harris,1289,4,TRUMP,1045,1099,I got more votes than any Republican in history by far,,['ranking'],[],['domestic politics'],1183,221,54,11,0.8833474218089603,0.9289940828402367,0.04564666103127642
20240910_trump_harris,1289,5,TRUMP,1110,1182,"I got more votes than any President, sitting President in history by far",,['ranking'],[],['domestic politics'],1183,221,72,13,0.9382924767540152,0.9991546914623838,0.060862214708368556
20240910_trump_harris,1291,0,TRUMP,42,272,"They allowed criminals. Many, many, millions of criminals. They allowed terrorists. They allowed common street criminals. They allowed people to come in, drug dealers, to come into our country, and they're now in the United States",,"['quantitative approximate', 'non-quantitative fact']",['behavioral attribution'],"['immigration', 'crime']",1288,226,230,36,0.03260869565217391,0.2111801242236025,0.17857142857142858
20240910_trump_harris,1291,1,TRUMP,383,455,crime in Venezuela and crime in countries all over the world is way down,,['trend/change'],[],['crime'],1288,226,72,14,0.297360248447205,0.3532608695652174,0.055900621118012424
