debate_id,speaker,text,check_worthy,spans,error
20240910_trump_harris,DAVIS,"President Trump, your response.",False,[],
20240910_trump_harris,TRUMP,"Well, first of all, I wasn't given $400 million. I wish I was. My father was a Brooklyn builder. Brooklyn, Queens. And a great father and I learned a lot from 'im. But I was given a fraction of that, a tiny fraction, and I built it into many, many billions of dollars. Many, many billions. And when people see it, they are even surprised. So, we don't have to talk about that. Fracking? She's been against it for 12 years. Uh, defund the police. She's been against [sic] that forever. She gave all that stuff up, very wrongly, very horribly. And everybody's laughing at it, okay? They're all laughing at it. She gave up at least 12 and probably 14 or 15 different policies. Like, she was big on defund the police.",True,"[{""start"": 20, ""end"": 47, ""text"": ""I wasn't given $400 million"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""personal life""]}, {""start"": 168, ""end"": 198, ""text"": ""I was given a fraction of that"", ""reason_text"": """", ""reason_choices"": [""vague quantitative"", ""personal life""]}, {""start"": 387, ""end"": 421, ""text"": ""She's been against it for 12 years"", ""reason_text"": """", ""reason_choices"": [""stance/support""]}, {""start"": 427, ""end"": 483, ""text"": ""defund the police. She's been against [sic] that forever"", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""crime/law""]}, {""start"": 680, ""end"": 712, ""text"": ""she was big on defund the police"", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""crime/law""]}]",
20240910_trump_harris,HARRIS,That's not true. [crosstalk],False,[],
20240910_trump_harris,TRUMP,"In Minnesota, she went out--wait a minute. I'm talking now. If you don't mind. Please. Does that sound familiar?",False,[],
20240910_trump_harris,HARRIS,Don't lie.,False,[],
20240910_trump_harris,TRUMP,"She went out--she went out in Minnesota and wanted to let criminals that killed people, that burned down Minneapolis, she went out and raised money to get 'em out of jail. She did things that nobody would ever think of. Now she wants to do transgender operations on illegal aliens that are in prison. This is a radical left liberal that would do this. She wants to confiscate your guns and she will never allow fracking in Pennsylvania. If she won the election, fracking in Pennsylvania will end on day one. Just to finish one thing, so important in my opinion: So, I got the oil business going like nobody has ever done before. They took, when they took over, they got rid of it, started getting rid of it, and the prices were going up the roof. They immediately let these guys go to where they were. I would have been five times, four times, five times higher because you're talking about 3 1/2 years ago. They got it up to where I was, because they had no choice. Because the prices of energy were quadrupling and doubling. You saw what happened to gasoline. So, they said let's go back to Trump. But if she won the election, the day after that election, they'll go back to destroying our country and oil will be dead, fossil fuel will be dead. We'll go back to windmills and we'll go back to solar, where they need a whole desert to get some energy to come out. You ever see a solar plant? By the way, I'm a big fan of solar. But they take 400, 500 acres of desert soil--",True,"[{""start"": 14, ""end"": 170, ""text"": ""she went out in Minnesota and wanted to let criminals that killed people, that burned down Minneapolis, she went out and raised money to get 'em out of jail"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""stance/support"", ""crime/law""]}, {""start"": 224, ""end"": 299, ""text"": ""she wants to do transgender operations on illegal aliens that are in prison"", ""reason_text"": """", ""reason_choices"": [""conspiratorial"", ""stance/support"", ""immigration"", ""crime/law"", ""gender/sexuality""]}, {""start"": 352, ""end"": 385, ""text"": ""She wants to confiscate your guns"", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""other""]}, {""start"": 566, ""end"": 627, ""text"": ""I got the oil business going like nobody has ever done before"", ""reason_text"": """", ""reason_choices"": [""vague quantitative"", ""ranking"", ""economic"", ""other""]}, {""start"": 712, ""end"": 745, ""text"": ""the prices were going up the roof"", ""reason_text"": """", ""reason_choices"": [""vague quantitative"", ""economic"", ""other""]}, {""start"": 975, ""end"": 1025, ""text"": ""the prices of energy were quadrupling and doubling"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""economic"", ""other""]}, {""start"": 1296, ""end"": 1364, ""text"": ""solar, where they need a whole desert to get some energy to come out"", ""reason_text"": """", ""reason_choices"": [""environment"", ""other""]}, {""start"": 1434, ""end"": 1473, ""text"": ""they take 400, 500 acres of desert soil"", ""reason_text"": """", ""reason_choices"": [""environment"", ""other""]}]",
20240910_trump_harris,DAVIS,President Trump--[crosstalk],False,[],
20240910_trump_harris,TRUMP,--these are not good things for the environment that she understands.,True,"[{""start"": 2, ""end"": 47, ""text"": ""these are not good things for the environment"", ""reason_text"": """", ""reason_choices"": [""environment""]}]",
20240910_trump_harris,DAVIS,"President Trump, we have a lot of issues that we have to get to. We're out of time. Thank you.",False,[],
20240910_trump_harris,MUIR,"Linsey, thank you. We have an election in just 56 days. An--I want to talk about the peaceful transfer of power, which of course we all know was a cornerstone of our democracy and the role of a president in a moment of crisis. Uh, Mr. President, on January 6th you told your supporters to march to the Capitol. You said you would be right there with them. The country and the world saw what played out at the Capitol that day. The officers coming under attack. Aides in the West Wing say you watched it unfold on television off the Oval Office. You did send out tweets, but it was more than two hours before you sent out that video message telling your supporters to go home. Is there anything you regret about what you did on that day?",True,"[{""start"": 246, ""end"": 354, ""text"": ""on January 6th you told your supporters to march to the Capitol. You said you would be right there with them"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""stance/support""]}, {""start"": 573, ""end"": 674, ""text"": "" it was more than two hours before you sent out that video message telling your supporters to go home"", ""reason_text"": """", ""reason_choices"": [""attribution""]}]",
20240910_trump_harris,TRUMP,"You just said a thing that isn't covered. Peacefully and patriotically, I said during my speech. Not later on. Peacefully and patriotically. And nobody on the other side was killed. Ashli Babbitt was shot by an out-of-control police officer that should have never, ever shot her. It's a disgrace. But we didn't do--this group of people that have been treated so badly. I ask, what about all the people that are pouring into our country and killing people? That she allowed to pour in. She was the border czar. Remember that. She was the border czar. She doesn't want to be called the border czar because she's embarrassed by the border. In fact, she said at the beginning, I'm surprised you're not talking about the border yet. That's because she knows what a bad job they've done. What about those people? What's, when are they going to be prosecuted? When are these people from countries all over the world, not just South America, they're coming in from all over the world, David, all over the world. And crime rates are down all over the world because of it--",True,"[{""start"": 42, ""end"": 95, ""text"": ""Peacefully and patriotically, I said during my speech"", ""reason_text"": """", ""reason_choices"": [""attribution""]}, {""start"": 141, ""end"": 180, ""text"": ""And nobody on the other side was killed"", ""reason_text"": """", ""reason_choices"": [""crime/law""]}, {""start"": 182, ""end"": 240, ""text"": ""Ashli Babbitt was shot by an out-of-control police officer"", ""reason_text"": """", ""reason_choices"": [""crime/law""]}, {""start"": 391, ""end"": 454, ""text"": ""the people that are pouring into our country and killing people"", ""reason_text"": """", ""reason_choices"": [""immigration"", ""crime/law""]}, {""start"": 1008, ""end"": 1061, ""text"": ""crime rates are down all over the world because of it"", ""reason_text"": """", ""reason_choices"": [""crime/law""]}]",
20240910_trump_harris,MUIR,But let me just ask you--,False,[],
20240910_trump_harris,TRUMP,"David. But when are those, David, when are those people going to be prosecuted? When are the people that burned down Minneapolis going to be prosecuted? Or in Seattle? They went into Seattle, they took over a big percentage of the city of Seattle. When are those people going to be prosecuted?",True,"[{""start"": 192, ""end"": 246, ""text"": ""they took over a big percentage of the city of Seattle"", ""reason_text"": """", ""reason_choices"": [""vague quantitative"", ""statistical"", ""immigration""]}]",
20240910_trump_harris,MUIR,But let me just ask you--,False,[],
20240910_trump_harris,TRUMP,You might ask her that question.,False,[],
20240910_trump_harris,MUIR,You were the President. You were watching it unfold on television. It's a very simple question as we move forward toward another election. Is there anything you regret about what you did on that day? Yes or no.,False,[],
20240910_trump_harris,TRUMP,"I had nothing to do with that other than they asked me to make a speech. I showed up for a speech. I said, I think it's going to be big. I went to Nancy Pelosi and the mayor of Washington, D.C. And the mayor put it back in writing, as you know. I said, you know, this is gonna be a very big rally or whatever you want to call it. And again, it wasn't done by me. It was done by others. I said I'd like to give you 10,000 National Guard or soldiers. They rejected me. Nancy Pelosi rejected me. It was just two weeks ago, her daughter has a tape of her saying she is fully responsible for what happened. They want to get rid of that tape. It would have never happened if Nancy Pelosi and the mayor of Washington did their jobs. I wasn't responsible for security. Nancy Pelosi was responsible. She didn't do her job.",True,"[{""start"": 0, ""end"": 29, ""text"": ""I had nothing to do with that"", ""reason_text"": """", ""reason_choices"": [""attribution""]}, {""start"": 341, ""end"": 361, ""text"": ""it wasn't done by me"", ""reason_text"": """", ""reason_choices"": [""attribution""]}, {""start"": 520, ""end"": 600, ""text"": ""her daughter has a tape of her saying she is fully responsible for what happened"", ""reason_text"": """", ""reason_choices"": [""epistemic""]}, {""start"": 726, ""end"": 759, ""text"": ""I wasn't responsible for security"", ""reason_text"": """", ""reason_choices"": [""attribution""]}, {""start"": 761, ""end"": 789, ""text"": ""Nancy Pelosi was responsible"", ""reason_text"": """", ""reason_choices"": [""attribution""]}]",
20240910_trump_harris,MUIR,"The question was about you as President, not about Former Speaker Pelosi. But I do want Vice President Harris to respond here.",False,[],
20240910_trump_harris,HARRIS,"I was at the Capitol on January 6th. I was the Vice President-Elect. I was also an acting senator. I was there. And on that day, the President of the United States incited a violent mob to attack our nation's Capitol, to desecrate our nation's Capitol. On that day, 140 law enforcement officers were injured. And some died. And understand, the former President has been indicted and impeached for exactly that reason. But this is not an isolated situation. Let's remember Charlottesville, where there was a mob of people carrying tiki torches, spewing antisemitic hate, and what did the President then at the time say? There were fine people on each side. Let's remember that when it came to the Proud Boys, a militia, the President said, the former President said, ""Stand back and stand by."" So for everyone watching who remembers what January 6th was, I say we don't have to go back. Let's not go back. We're not going back. It's time to turn the page. And if that was a bridge too far for you, well, there is a place in our campaign for you. To stand for country. To stand for our democracy. To stand for rule of law. And to end the chaos. And to end the approach that is about attacking the foundations of our democracy 'cause you don't like the outcome. And be clear on that point. Donald Trump the candidate has said in this election there will be a bloodbath, if this--and the outcome of this election is not to his liking. Let's turn the page on this. Let's not go back. Let's chart a course for the future and not go backwards to the past.",True,"[{""start"": 0, ""end"": 35, ""text"": ""I was at the Capitol on January 6th"", ""reason_text"": """", ""reason_choices"": [""political"", ""other""]}, {""start"": 116, ""end"": 216, ""text"": ""on that day, the President of the United States incited a violent mob to attack our nation's Capitol"", ""reason_text"": """", ""reason_choices"": [""political""]}, {""start"": 253, ""end"": 323, ""text"": ""On that day, 140 law enforcement officers were injured. And some died."", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""crime/law""]}, {""start"": 472, ""end"": 568, ""text"": ""Charlottesville, where there was a mob of people carrying tiki torches, spewing antisemitic hate"", ""reason_text"": """", ""reason_choices"": [""other""]}, {""start"": 574, ""end"": 654, ""text"": ""what did the President then at the time say? There were fine people on each side"", ""reason_text"": ""unsure since he-said"", ""reason_choices"": [""attribution""]}, {""start"": 676, ""end"": 792, ""text"": ""when it came to the Proud Boys, a militia, the President said, the former President said, \""Stand back and stand by.\"""", ""reason_text"": """", ""reason_choices"": [""attribution""]}, {""start"": 1287, ""end"": 1429, ""text"": ""Donald Trump the candidate has said in this election there will be a bloodbath, if this--and the outcome of this election is not to his liking"", ""reason_text"": """", ""reason_choices"": [""attribution""]}]",
20240910_trump_harris,MUIR,Let me just follow up here--,False,[],
20240910_trump_harris,TRUMP,"--I have said blood-bash--bath. It was a different term, and it was a term that related to energy, because they have destroyed our energy business. That was where bloodbath was. Also, on Charlottesville, that story has been as you would say, debunked. Laura Ingraham, Sean Hannity, Jesse--all of these people, they covered it. If they go an extra sentence, they will see it was perfect. It was debunked in almost every newspaper. But they still bring it up, just like they bring 2025 up. They bring all of this stuff up. I ask you this. You talk about the Capitol. Why are we allowing these millions of people to come through on the southern border? How come she's not doing the--and I'll tell you what I would do. And I would be very proud to do it. I would say we would both leave this debate right now, I'd like to see her go down to Washington, D.C. during this debate 'cause we're wasting a lot of time. Go down to--because she's been so bad, it's so ridiculous. Go down to Washington, D.C. And let her sign a bill [sic] to close up the border. Because they have the right to do it. They don't need bills. They have the right to do it. The President of the United States, you'll get him out of bed. You'll wake him up at 4:00 in the afternoon--",True,"[{""start"": 117, ""end"": 146, ""text"": ""destroyed our energy business"", ""reason_text"": """", ""reason_choices"": [""vague quantitative"", ""economic"", ""other""]}, {""start"": 187, ""end"": 250, ""text"": ""Charlottesville, that story has been as you would say, debunked"", ""reason_text"": """", ""reason_choices"": [""epistemic""]}, {""start"": 387, ""end"": 428, ""text"": ""It was debunked in almost every newspaper"", ""reason_text"": """", ""reason_choices"": [""epistemic""]}, {""start"": 576, ""end"": 648, ""text"": ""allowing these millions of people to come through on the southern border"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""immigration""]}, {""start"": 1093, ""end"": 1109, ""text"": ""don't need bills"", ""reason_text"": """", ""reason_choices"": [""political""]}]",
20240910_trump_harris,MUIR,Alright--,False,[],
20240910_trump_harris,TRUMP,"--you'll say come on; come on down to the office, let's sign a bill. If he--if he signs a bill that the border is closed, all he has to do is say it to the border patrol, who are phenomenal. If they do that, the border is closed.--",False,[],
20240910_trump_harris,MUIR,Mr. President--,False,[],
20240910_trump_harris,TRUMP,"--Those people are killing many people, unlike J-6.",True,"[{""start"": 2, ""end"": 38, ""text"": ""Those people are killing many people"", ""reason_text"": """", ""reason_choices"": [""vague quantitative"", ""crime/law""]}, {""start"": 40, ""end"": 50, ""text"": ""unlike J-6"", ""reason_text"": """", ""reason_choices"": [""vague quantitative"", ""political"", ""crime/law""]}]",
20240910_trump_harris,MUIR,"We talked immigration here tonight. I do want to focus on this next issue to both of you. Because it really brings us, uh, this into focus. Truth, uh, in these times that we're living in. Mr. President, for three and a half years after uh you lost the 2020 election you repeatedly, uh, falsely claimed that you won, many times saying you won in a landslide. In the past couple of weeks leading up to this debate, you have said, quote, you lost by a whisker, that you, quote, didn't quite make it, that you came up a little bit short.",False,[],
20240910_trump_harris,TRUMP,I said that?,False,[],
20240910_trump_harris,MUIR,Are you now acknowledging that you lost in 2020?,False,[],
20240910_trump_harris,TRUMP,"No, I don't acknowledge that at all.",False,[],
20240910_trump_harris,MUIR,But you did say that.,False,[],
20240910_trump_harris,TRUMP,"I said that sarcastically. You know that. It was said, oh we lost by a whisker. That was said sarcastically. Look, there's so much proof. All you have to do is look at it. And they shoulda sent it back to the legislatures for approval. I got almost 75 million votes. The most votes any sitting president has ever gotten. I was told if I got 63, which was what I got in 2016, you can't be beaten. The election, people should never be thinking about an election as fraudulent. We need two things. We need walls. We need--and we have to have it. We have to have borders. And we have to have good elections. Our elections are bad. And a lot of these illegal immigrants coming in, they're trying to get them to vote. They can't even speak English. They don't even know what country they're in practically. And these people are trying to get them to vote. And that's why they're allowing them to come into our country.",True,"[{""start"": 115, ""end"": 137, ""text"": ""there's so much proof."", ""reason_text"": """", ""reason_choices"": [""epistemic""]}, {""start"": 236, ""end"": 265, ""text"": ""I got almost 75 million votes"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""political""]}, {""start"": 267, ""end"": 319, ""text"": ""The most votes any sitting president has ever gotten"", ""reason_text"": """", ""reason_choices"": [""ranking"", ""political""]}, {""start"": 631, ""end"": 710, ""text"": ""a lot of these illegal immigrants coming in, they're trying to get them to vote"", ""reason_text"": """", ""reason_choices"": [""conspiratorial"", ""political"", ""immigration""]}, {""start"": 805, ""end"": 912, ""text"": ""these people are trying to get them to vote. And that's why they're allowing them to come into our country."", ""reason_text"": """", ""reason_choices"": [""political"", ""immigration""]}]",
20240910_trump_harris,MUIR,"I did watch all of these pieces of video. I didn't detect the sarcasm, ""lost by a whisker,"" ""we didn't quite make it,"" and we should just point out as clarification, and you know this, you and your allies, 60 cases in front of many judges. Many of them--",False,[],
20240910_trump_harris,TRUMP,No judge looked at it.,True,"[{""start"": 0, ""end"": 22, ""text"": ""No judge looked at it."", ""reason_text"": """", ""reason_choices"": [""crime/law""]}]",
20240910_trump_harris,MUIR,--and said there was no widespread fraud.,True,"[{""start"": 6, ""end"": 41, ""text"": ""said there was no widespread fraud."", ""reason_text"": """", ""reason_choices"": [""epistemic"", ""conspiratorial"", ""political""]}]",
20240910_trump_harris,TRUMP,"They said we didn't have standing. That's the other thing. They said we didn't have standing. A technicality. Can you imagine a system where a person in an election doesn't have standing, the President of the United States doesn't have standing? That's how we lost. If you look at the facts, and I'd love to have you--you'll do a special on it. I'll show you Georgia and I'll show you Wisconsin and I'll show you Pennsylvania and I'll show you--we have so many facts and statistics. But you know what? That doesn't matter. Because we have to solve the problem that we have right now. That's old news. And the problem that we have right now is we have a nation in decline, and they have put it into decline. We have a nation that is dying, David.",False,[],
20240910_trump_harris,MUIR,"Mr. President, thank you. Uh, Vice President Harris, you heard the President there tonight. He said he didn't say that he lost by a whisker. So he still believes, uh, he did not lose the election uh, that was won by President Biden uh, and and yourself. But I do want to ask you about something that's come up in the last couple of days. This was a post from President Trump about this upcoming election uh, just weeks away. He said, ""When I win, those people who cheated,"" and then he lists donors, voters, election officials, he says ""Will be prosecuted to the fullest extent of the law, which will include long-term prison sentences."" One of your campaign's top lawyers responded saying, ""We won't let Donald Trump intimidate us. We won't let him suppress the vote."" Is that what you believe he's trying to do here?",False,[],
20240910_trump_harris,HARRIS,"Donald Trump was fired by 81 million people. So, let's be clear about that. And clearly, he is having a very difficult time processing that. But we cannot afford to have a President of the United States who attempts as he did in the past to upend the will of the voters in a free and fair election. And I'm gonna tell you that, uh, I have traveled the world as Vice President of the United States. And world leaders are laughing at Donald Trump. I have talked with military leaders, some of whom worked with you. And they say you're a disgrace. And when you then talk in this way in a presidential debate and deny what over and over again are court cases you have lost, because you did in fact lose that election, it leads one to believe that perhaps we do not have in the candidate to my right the temperament or, or the ability to not be confused about fact. That's deeply troubling. And the American people deserve better.",True,"[{""start"": 643, ""end"": 668, ""text"": ""court cases you have lost"", ""reason_text"": """", ""reason_choices"": [""crime/law"", ""personal life""]}]",
20240910_trump_harris,MUIR,"I'll give you one minute to respond, Mr. President.",False,[],
20240910_trump_harris,TRUMP,"Okay, let me just tell you about world leaders. Viktor Orban, one of the most respected men--they call him a strong man. He's a, he's a tough person. Smart. Prime Minister of Hungary. They said, ""Why is the whole world blowing up? Three years ago it wasn't. Why is it blowing up?"" He said, ""Because you need Trump back as President. They were afraid of him. China was afraid."" And I don't like to use the word afraid but I'm just quoting him. ""China was afraid of him. North Korea was afraid of him."" Look at what's going on with North Korea, by the way. He said, ""Russia was afraid of him."" I ended the Nord Stream 2 pipeline and Biden put it back on day one but he ended the XL pipeline. The XL pipeline in our country. He ended that. But he let the Russians build a pipeline going all over Europe and heading into Germany. The biggest pipeline in the world. Look, Viktor Orban said it. He said the most respected, most feared person is Donald Trump. We had no problems when Trump was President. But when this weak, pathetic man that you saw at a debate just a few months ago that if he weren't in that debate he'd be running instead of her, she got no votes, he got 14 million votes, what you did, you talk about a threat to democracy. He got 14 million votes and they threw him out of office. And you know what? I'll give you a little secret. He hates her. He can't stand her.",True,"[{""start"": 592, ""end"": 626, ""text"": ""I ended the Nord Stream 2 pipeline"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""political"", ""geopolitical""]}, {""start"": 631, ""end"": 659, ""text"": ""Biden put it back on day one"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""political"", ""geopolitical""]}, {""start"": 664, ""end"": 688, ""text"": ""he ended the XL pipeline"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""political"", ""geopolitical""]}, {""start"": 867, ""end"": 997, ""text"": ""Viktor Orban said it. He said the most respected, most feared person is Donald Trump. We had no problems when Trump was President."", ""reason_text"": """", ""reason_choices"": [""attribution""]}, {""start"": 1144, ""end"": 1160, ""text"": ""she got no votes"", ""reason_text"": """", ""reason_choices"": [""vague quantitative"", ""political""]}, {""start"": 1162, ""end"": 1185, ""text"": ""he got 14 million votes"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""political""]}]",
20240910_trump_harris,MUIR,Mr. President --,False,[],
20240910_trump_harris,TRUMP,"But he had 14 million votes. They threw 'im out. She got zero votes. And when she ran, she was the first one to leave because she failed. And now she's running. I don't understand it but I'm okay with it-–",True,"[{""start"": 4, ""end"": 28, ""text"": ""he had 14 million votes."", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""political""]}, {""start"": 49, ""end"": 68, ""text"": ""She got zero votes."", ""reason_text"": ""zero votes where?"", ""reason_choices"": [""numerical absolute"", ""political""]}]",
20240910_trump_harris,MUIR,Mr. President--,False,[],
20240910_trump_harris,TRUMP,--because I think we're going to do pretty well.,False,[],
20240910_trump_harris,MUIR,"Mr. President, your time is up. We've got a lot more to get--to.",False,[],
20240910_trump_harris,DAVIS,"Turning now to the Israel-Hamas war and the hostages who are still being held, Americans among them. Vice President Harris, in December you said, ""Israel has a right to defend itself"" but you added, ""It matters how."" Saying, ""International humanitarian law must be respected, Israel must do more to protect innocent civilians."" You said that nine months ago. Now an estimated 40,000 Palestinians are dead. Nearly 100 hostages remain. Just last week Prime Minister Benjamin Netanyahu said there's not a deal in the making. President Biden has not been able to break through the stalemate. How would you do it?",True,"[{""start"": 363, ""end"": 404, ""text"": ""an estimated 40,000 Palestinians are dead"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""geopolitical""]}, {""start"": 406, ""end"": 432, ""text"": ""Nearly 100 hostages remain"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""geopolitical""]}]",
20240910_trump_harris,HARRIS,"Well, let's understand how we got here. On Oct. 7, Hamas, a terrorist organization, slaughtered twelve hundred Israelis. Many of them young people who were simply attending a concert. Women were horribly raped. And so absolutely, I said then, I say now, Israel has a right to defend itself. We would. And how it does so matters. Because it is also true, far too many innocent Palestinians have been killed. Children, mothers. What we know is that this war must end. It must when--end immediately, and the way it will end is we need a cease-fire deal and we need the hostages out. And so we will continue to work around the clock on that. Work around the clock also understanding that we must chart a course for a two-state solution. And in that solution, there must be security for the Israeli people and Israel and in equal measure for the Palestinians. But the one thing I will assure you always, I will always give Israel the ability to defend itself, in particular as it rates--relates to Iran and any threat that Iran and its proxies pose to Israel. But we must have a two-state solution where we can rebuild Gaza, where the Palestinians have security, self-determination and the dignity they so rightly deserve.",True,"[{""start"": 40, ""end"": 119, ""text"": ""On Oct. 7, Hamas, a terrorist organization, slaughtered twelve hundred Israelis"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""geopolitical""]}, {""start"": 184, ""end"": 209, ""text"": ""Women were horribly raped"", ""reason_text"": """", ""reason_choices"": [""other""]}, {""start"": 367, ""end"": 424, ""text"": ""innocent Palestinians have been killed. Children, mothers"", ""reason_text"": """", ""reason_choices"": [""geopolitical""]}]",
20240910_trump_harris,DAVIS,"President Trump, how would you negotiate with Netanyahu and also Hamas in order to get the hostages out and prevent the killing of more innocent civilians in Gaza?",False,[],
20240910_trump_harris,TRUMP,"If I were president, it would have never started. If I were president, Russia would have never, ever--I know Putin very well. He would have never--and there was no threat of it either, by the way, for four years--have gone into Ukraine and killed millions of people when you add it up. Far worse than people understand what's going on over there. But when she mentions about Israel all of a sudden--she hates Israel. She wouldn't even meet with Netanyahu when he went to Congress to make a very important speech. She refused to be there because she was at a sorority party of hers. She wanted to go to the sorority party. She hates Israel. If she's president, I believe that Israel will not exist within two years from now. And I've been pretty good at predictions. And I hope I'm wrong about that one. She hates Israel. At the same time in her own way she hates the Arab population because the whole place is gonna get blown up, Arabs, Jewish people, Israel. Israel will be gone. It would have never happened. Iran was broke under Donald Trump. Now Iran has $300 billion because they took off all the sanctions that I had. Iran had no money for Hamas or Hezbollah or any of the 28 different spheres of terror. And they are spheres of terror. Horrible terror. They had no money. It was a big story, and you know it. You covered it. Very well, actually. They had no money for terror. They were broke. Now they're a rich nation. And now what they're doing is spreading that money around. Look at what's happening with the Houthis and Yemen. Look at what's going on in the Middle East. This would have never happened. I will get that settled and fast. And I'll get the war with Ukraine and Russia ended. If I'm President-Elect, I'll get it done before even becoming President.",True,"[{""start"": 240, ""end"": 284, ""text"": ""killed millions of people when you add it up"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""geopolitical""]}, {""start"": 399, ""end"": 479, ""text"": ""she hates Israel. She wouldn't even meet with Netanyahu when he went to Congress"", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""geopolitical""]}, {""start"": 513, ""end"": 580, ""text"": ""She refused to be there because she was at a sorority party of hers"", ""reason_text"": """", ""reason_choices"": [""personal life""]}, {""start"": 622, ""end"": 639, ""text"": ""She hates Israel."", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""geopolitical""]}, {""start"": 803, ""end"": 820, ""text"": ""She hates Israel."", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""geopolitical""]}, {""start"": 853, ""end"": 882, ""text"": ""she hates the Arab population"", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""ethnicity/race""]}, {""start"": 1011, ""end"": 1044, ""text"": ""Iran was broke under Donald Trump"", ""reason_text"": """", ""reason_choices"": [""vague quantitative"", ""economic"", ""geopolitical""]}, {""start"": 1050, ""end"": 1071, ""text"": ""Iran has $300 billion"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""economic"", ""geopolitical""]}, {""start"": 1404, ""end"": 1425, ""text"": ""they're a rich nation"", ""reason_text"": """", ""reason_choices"": [""vague quantitative"", ""economic"", ""geopolitical""]}, {""start"": 1457, ""end"": 1484, ""text"": ""spreading that money around"", ""reason_text"": """", ""reason_choices"": [""economic"", ""geopolitical""]}]",
20240910_trump_harris,DAVIS,"Vice President Harris, he says you hate Israel.",False,[],
20240910_trump_harris,HARRIS,"Heh, well, that's absolutely not true. I have my entire career and life supported Israel and the Israeli people. He knows that. He's trying to again divide and and distract from the reality, which is it is very well known that Donald Trump is weak and wrong on national security and foreign policy. It is well known that he admires dictators, wants to be a dictator on day one according to himself. It is well known that he said of Putin that he can do whatever the hell he wants and go into Ukraine. It is well known that he said when Russia went into Ukraine it was brilliant. It is well known he exchanged love letters with Kim Jong Un. And it is absolutely well known that these dictators and autocrats are rooting for you to be president again because they're so clear, they can manipulate you with flattery and favors. And that is why so many military leaders who you have worked with have told me you are a disgrace. That is why we understand that we have to have a president who is not consistently weak and wrong on national security--",True,"[{""start"": 39, ""end"": 112, ""text"": ""I have my entire career and life supported Israel and the Israeli people."", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""geopolitical""]}, {""start"": 321, ""end"": 397, ""text"": ""he admires dictators, wants to be a dictator on day one according to himself"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""political""]}, {""start"": 421, ""end"": 499, ""text"": ""he said of Putin that he can do whatever the hell he wants and go into Ukraine"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""geopolitical""]}, {""start"": 523, ""end"": 578, ""text"": ""he said when Russia went into Ukraine it was brilliant."", ""reason_text"": """", ""reason_choices"": [""attribution"", ""geopolitical""]}, {""start"": 677, ""end"": 748, ""text"": ""these dictators and autocrats are rooting for you to be president again"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""political"", ""geopolitical""]}]",
20240910_trump_harris,DAVIS,Vice President Harris--,False,[],
20240910_trump_harris,HARRIS,--including the importance of upholding and respecting in highest regard our military.,False,[],
20240910_trump_harris,DAVIS,"Vice President Harris, thank you.",False,[],
